,m [eV],radius [R_solar],Q [erg/s/cm^3]
2342,6309.57344480193,0.001963833168452682,1.760194234097758e+26
2343,6309.57344480193,0.001963925011321238,1.760194245740623e+26
2344,6309.57344480193,0.0019640281604603738,1.760194258816131e+26
2345,6309.57344480193,0.001964144007722897,1.760194273500469e+26
2346,6309.57344480193,0.001964274116304963,1.760194289991492e+26
2347,6309.57344480193,0.001964420241839208,1.7601943085113208e+26
2348,6309.57344480193,0.001964584356084551,1.7601943293093945e+26
2349,6309.57344480193,0.0019647686735323106,1.760194352665723e+26
2350,6309.57344480193,0.0019649756812876564,1.7601943788947132e+26
2351,6309.57344480193,0.0019652081726295985,1.7601944083493103e+26
2352,6309.57344480193,0.001965469284702372,1.7601944414257523e+26
2353,6309.57344480193,0.0019657625408467864,1.76019447856882e+26
2354,6309.57344480193,0.0019660918981427686,1.760194520277754e+26
2355,6309.57344480193,0.001966461800804597,1.76019456711292e+26
2356,6309.57344480193,0.0019668772401493376,1.7601946197032147e+26
2357,6309.57344480193,0.0019673438219476535,1.760194678754362e+26
2358,6309.57344480193,0.001967867842065816,1.7601947450582788e+26
2359,6309.57344480193,0.0019684563714195747,1.7601948195034702e+26
2360,6309.57344480193,0.0019691173513862424,1.760194903086661e+26
2361,6309.57344480193,0.001969859700962428,1.7601949969258895e+26
2362,6309.57344480193,0.001970693437113376,1.760195102275006e+26
2363,6309.57344480193,0.001971629809937846,1.760195220539949e+26
2364,6309.57344480193,0.001972681454472403,1.7601953532969107e+26
2365,6309.57344480193,0.0019738625611834914,1.760195502312509e+26
2366,6309.57344480193,0.0019751890674478607,1.7601956695663503e+26
2367,6309.57344480193,0.0019766788726050828,1.7601958572760474e+26
2368,6309.57344480193,0.001978352079484013,1.7601960679250755e+26
2369,6309.57344480193,0.0019802312656622377,1.760196304293691e+26
2370,6309.57344480193,0.0019823417881187837,1.760196569493114e+26
2371,6309.57344480193,0.0019847121253909507,1.760196867003405e+26
2372,6309.57344480193,0.0019873742618521833,1.7601972007153032e+26
2373,6309.57344480193,0.0019903641192962874,1.7601975749761957e+26
2374,6309.57344480193,0.0019937220416515996,1.7601979946407064e+26
2375,6309.57344480193,0.0019974933393656557,1.760198465126074e+26
2376,6309.57344480193,0.001999877270535287,1.7601987620736608e+26
2377,6309.57344480193,0.0020017289008060647,1.7601927862438232e+26
2378,6309.57344480193,0.002006485878927579,1.7601763288170892e+26
2379,6309.57344480193,0.002011828462470972,1.7601578920671996e+26
2380,6309.57344480193,0.0020178287420999745,1.7601372442116542e+26
2381,6309.57344480193,0.0020245676831635645,1.7601141279126302e+26
2382,6309.57344480193,0.0020321362182096694,1.7600882578585905e+26
2383,6309.57344480193,0.0020406364739922306,1.7600593182183712e+26
2384,6309.57344480193,0.00204661799939199,1.7600390262397903e+26
2385,6309.57344480193,0.002050183149528356,1.7600269599889543e+26
2386,6309.57344480193,0.002060905063800517,1.7599907982675038e+26
2387,6309.57344480193,0.002072946893987848,1.7599504094895847e+26
2388,6309.57344480193,0.002086471127681548,1.7599053286892987e+26
2389,6309.57344480193,0.0020944511431514688,1.759878866109418e+26
2390,6309.57344480193,0.0021016602554267834,1.7598550468523444e+26
2391,6309.57344480193,0.002118719233176372,1.759799008451342e+26
2392,6309.57344480193,0.0021378782478836036,1.7597366092721663e+26
2393,6309.57344480193,0.0021434022335148567,1.7597187224469694e+26
2394,6309.57344480193,0.00215939582355198,1.7596671946613204e+26
2395,6309.57344480193,0.00219349739890506,1.7595585952505635e+26
2396,6309.57344480193,0.002244763378413224,1.7593984845183395e+26
2397,6309.57344480193,0.0022972275360711512,1.7592383902484152e+26
2398,6309.57344480193,0.0023509178754572866,1.7590783124389215e+26
2399,6309.57344480193,0.002405863054644067,1.758918251087997e+26
2400,6309.57344480193,0.0024620924014946257,1.7587582061937573e+26
2401,6309.57344480193,0.0025196359293170162,1.7586561085721942e+26
2402,6309.57344480193,0.002578524352884274,1.758667151723841e+26
2403,6309.57344480193,0.0026387891048289345,1.758678194945328e+26
2404,6309.57344480193,0.0027004623524206823,1.7586892382366555e+26
2405,6309.57344480193,0.0027635770147361603,1.7587002815978178e+26
2406,6309.57344480193,0.0028281667802300325,1.7587113250288262e+26
2407,6309.57344480193,0.0028942661247167516,1.7587223685296742e+26
2408,6309.57344480193,0.0029619103297725538,1.7587334121003598e+26
2409,6309.57344480193,0.0030311355015675795,1.758747588236285e+26
2410,6309.57344480193,0.003101978590138097,1.758765641184095e+26
2411,6309.57344480193,0.0031744774091091933,1.7587836943179873e+26
2412,6309.57344480193,0.003248670655878375,1.758801747637963e+26
2413,6309.57344480193,0.0033245979322709413,1.7588198011440215e+26
2414,6309.57344480193,0.003402299765678068,1.758837854836167e+26
2415,6309.57344480193,0.0034818176306889667,1.7588559087144114e+26
2416,6309.57344480193,0.003563193971228584,1.7576746242659162e+26
2417,6309.57344480193,0.0036464722232127486,1.756145342347548e+26
2418,6309.57344480193,0.003731696837732756,1.754617292001886e+26
2419,6309.57344480193,0.003818913304781854,1.7530904723174567e+26
2420,6309.57344480193,0.003908168177536264,1.751564882383448e+26
2421,6309.57344480193,0.003999509097203665,1.7500405212896533e+26
2422,6309.57344480193,0.004092984818452442,1.750062936577777e+26
2423,6309.57344480193,0.004188645235435271,1.7500936101950477e+26
2424,6309.57344480193,0.004286541408420925,1.750124284351849e+26
2425,6309.57344480193,0.0043867255910484985,1.7501549590481824e+26
2426,6309.57344480193,0.004489251258218608,1.7501856342840658e+26
2427,6309.57344480193,0.0045941731346364765,1.7499016091962796e+26
2428,6309.57344480193,0.004701547224022129,1.749581311096252e+26
2429,6309.57344480193,0.0048114308390032594,1.7492610807713046e+26
2430,6309.57344480193,0.004923882631706742,1.7489409182053742e+26
2431,6309.57344480193,0.00503896262506515,1.748744174557117e+26
2432,6309.57344480193,0.005156732244854963,1.7487912310610007e+26
2433,6309.57344480193,0.0052772543524835375,1.748838288835545e+26
2434,6309.57344480193,0.0054005932785423745,1.7488853478808e+26
2435,6309.57344480193,0.005526814857144603,1.748842780213007e+26
2436,6309.57344480193,0.005655986461065008,1.7484641503663433e+26
2437,6309.57344480193,0.005788177037701274,1.748085616053085e+26
2438,6309.57344480193,0.005923457145875806,1.7477071772461294e+26
2439,6309.57344480193,0.006061898993497572,1.7475266281807457e+26
2440,6309.57344480193,0.006203576476104275,1.7475935363847075e+26
2441,6309.57344480193,0.006348565216305218,1.747660447159374e+26
2442,6309.57344480193,0.006496942604146125,1.747727360504849e+26
2443,6309.57344480193,0.006648787838417263,1.7450767384882896e+26
2444,6309.57344480193,0.006804181968927101,1.7423734584970025e+26
2445,6309.57344480193,0.006963207939763883,1.739674046754495e+26
2446,6309.57344480193,0.00712595063356841,1.738697450321445e+26
2447,6309.57344480193,0.0072924969168414455,1.738229397021623e+26
2448,6309.57344480193,0.007462935686310137,1.737761491622803e+26
2449,6309.57344480193,0.007637357916378027,1.737290590166192e+26
2450,6309.57344480193,0.007815856707684091,1.7368189816053387e+26
2451,6309.57344480193,0.007998527336796709,1.7363475244939585e+26
2452,6309.57344480193,0.008185467307069028,1.735841592872494e+26
2453,6309.57344480193,0.008376776400682925,1.7353355582509324e+26
2454,6309.57344480193,0.008572556731909325,1.7337408657821604e+26
2455,6309.57344480193,0.008772912801613356,1.730279948492591e+26
2456,6309.57344480193,0.008977951553033322,1.7268254060238693e+26
2457,6309.57344480193,0.00918778242886334,1.7259681665711385e+26
2458,6309.57344480193,0.009402517429670132,1.7254192175796646e+26
2459,6309.57344480193,0.009622271173675135,1.7248578912801273e+26
2460,6309.57344480193,0.009847160957933775,1.7242866368529007e+26
2461,6309.57344480193,0.010077306820944612,1.7225693639825997e+26
2462,6309.57344480193,0.010312831606721848,1.7185654026835495e+26
2463,6309.57344480193,0.010553861030365236,1.71532129031376e+26
2464,6309.57344480193,0.010800523745162528,1.714721653307657e+26
2465,6309.57344480193,0.011052951411260215,1.714113222175231e+26
2466,6309.57344480193,0.011311278765939212,1.713470585744032e+26
2467,6309.57344480193,0.011575643695533043,1.711471447050159e+26
2468,6309.57344480193,0.011846187309026835,1.7060585371598658e+26
2469,6309.57344480193,0.012123054013376522,1.7027491924030798e+26
2470,6309.57344480193,0.012406391590588319,1.7020839832764034e+26
2471,6309.57344480193,0.012696351276599736,1.6985813010183743e+26
2472,6309.57344480193,0.012993087842004158,1.6937207875494377e+26
2473,6309.57344480193,0.013296759674662127,1.6919731303412924e+26
2474,6309.57344480193,0.01360752886424334,1.690625759359852e+26
2475,6309.57344480193,0.013925561288744634,1.6899010389128355e+26
2476,6309.57344480193,0.014251026703029985,1.684775966834487e+26
2477,6309.57344480193,0.01458409882943986,1.6797728000735284e+26
2478,6309.57344480193,0.014924955450518298,1.6790355075665967e+26
2479,6309.57344480193,0.01527377850390714,1.673532969054809e+26
2480,6309.57344480193,0.015630754179458167,1.6689202324027003e+26
2481,6309.57344480193,0.01599607301861488,1.6681453339168516e+26
2482,6309.57344480193,0.016369930016117026,1.6610089583998366e+26
2483,6309.57344480193,0.016752524724082157,1.6572190121351198e+26
2484,6309.57344480193,0.017144061358519713,1.6531580603641217e+26
2485,6309.57344480193,0.017544748908334597,1.646180008879253e+26
2486,6309.57344480193,0.017954801246878312,1.6441171824367913e+26
2487,6309.57344480193,0.018374437246107267,1.636769315677933e+26
2488,6309.57344480193,0.018803880893409158,1.628681121594209e+26
2489,6309.57344480193,0.0192433614111598,1.6238226817314265e+26
2490,6309.57344480193,0.01969311337907423,1.618941472879905e+26
2491,6309.57344480193,0.02015337685941733,1.6104137102956543e+26
2492,6309.57344480193,0.020624397525140916,1.603430418596407e+26
2493,6309.57344480193,0.021106426791015546,1.5996533557149584e+26
2494,6309.57344480193,0.02159972194782718,1.5906242553705554e+26
2495,6309.57344480193,0.022104546299710218,1.58284795545611e+26
2496,6309.57344480193,0.022621169304690252,1.578414662963509e+26
2497,6309.57344480193,0.02314986671851161,1.5677363536094895e+26
2498,6309.57344480193,0.023690920741826334,1.5600184071263e+26
2499,6309.57344480193,0.024244620170823284,1.5533072824976758e+26
2500,6309.57344480193,0.02481126055137769,1.5432684886407309e+26
2501,6309.57344480193,0.02539114433680347,1.531898114773813e+26
2502,6309.57344480193,0.025984581049292486,1.519773549918507e+26
2503,6309.57344480193,0.026591887445126937,1.515406559498739e+26
2504,6309.57344480193,0.027213387683753074,1.502851717286978e+26
2505,6309.57344480193,0.027849413500806438,1.491132032035923e+26
2506,6309.57344480193,0.028500304385181086,1.4786538499351544e+26
2507,6309.57344480193,0.02916640776023705,1.4654692480952845e+26
2508,6309.57344480193,0.029848079169243275,1.457521427260076e+26
2509,6309.57344480193,0.030545682465154336,1.4462774649509325e+26
2510,6309.57344480193,0.03125959000482281,1.4325021105071809e+26
2511,6309.57344480193,0.03199018284775065,1.4185365646294768e+26
2512,6309.57344480193,0.03273785095948577,1.4043413767313717e+26
2513,6309.57344480193,0.033502993419772316,1.3899789922889313e+26
2514,6309.57344480193,0.034286018635565865,1.3740264105898888e+26
2515,6309.57344480193,0.03508734455902713,1.3592785977703392e+26
2516,6309.57344480193,0.03590739891061055,1.3443432831397879e+26
2517,6309.57344480193,0.0367466194073669,1.324952438881186e+26
2518,6309.57344480193,0.03760545399658172,1.3064841782481628e+26
2519,6309.57344480193,0.03848436109487431,1.2899790156961076e+26
2520,6309.57344480193,0.03938380983288489,1.273023881349859e+26
2521,6309.57344480193,0.04030428030568053,1.2524928617038182e+26
2522,6309.57344480193,0.04124626382901352,1.233104127133568e+26
2523,6309.57344480193,0.04221026320156901,1.2157208611134721e+26
2524,6309.57344480193,0.04319679297334174,1.1923431132487045e+26
2525,6309.57344480193,0.04420637972028532,1.1746758230975192e+26
2526,6309.57344480193,0.04523956232538053,1.1509786951620525e+26
2527,6309.57344480193,0.046296892266272656,1.1293545010861786e+26
2528,6309.57344480193,0.04737893390963143,1.108842804269324e+26
2529,6309.57344480193,0.048486264812390815,1.0846916081189417e+26
2530,6309.57344480193,0.04961947603002903,1.06021900552027e+26
2531,6309.57344480193,0.05077917243205401,1.038973710671294e+26
2532,6309.57344480193,0.05196597302486197,1.0127300436569766e+26
2533,6309.57344480193,0.053180511282142004,9.90867664034068e+25
2534,6309.57344480193,0.054423435483002665,9.642131892078465e+25
2535,6309.57344480193,0.05569540905800133,9.391301138839821e+25
2536,6309.57344480193,0.056997110943260744,9.147834175063692e+25
2537,6309.57344480193,0.05832923594286206,8.877034518177302e+25
2538,6309.57344480193,0.059692495099707366,8.605487280658888e+25
2539,6309.57344480193,0.0610876160750504,8.340490026128204e+25
2540,6309.57344480193,0.06251534353689715,8.100119441378226e+25
2541,6309.57344480193,0.0639764395574843,7.825153188576945e+25
2542,6309.57344480193,0.0654716840200474,7.543062162247931e+25
2543,6309.57344480193,0.0670018750350959,7.273221705303898e+25
2544,6309.57344480193,0.06856782936641742,7.002002722460858e+25
2545,6309.57344480193,0.07017038286703829,6.732015059342086e+25
2546,6309.57344480193,0.07181039092537353,6.458479861396761e+25
2547,6309.57344480193,0.07348872892180387,6.1882691349178285e+25
2548,6309.57344480193,0.0752062926959241,5.906901682921999e+25
2549,6309.57344480193,0.07696399902471159,5.633528857480997e+25
2550,6309.57344480193,0.07876278611187058,5.375039239849714e+25
2551,6309.57344480193,0.08060361408861345,5.119641301238531e+25
2552,6309.57344480193,0.08248746552614586,4.869356748038729e+25
2553,6309.57344480193,0.08441534596012985,4.598949403833621e+25
2554,6309.57344480193,0.08638828442740448,4.357674084910676e+25
2555,6309.57344480193,0.08840733401525062,4.0995863803681476e+25
2556,6309.57344480193,0.09047357242349298,3.8700605869291445e+25
2557,6309.57344480193,0.09258810253973955,3.6258209640471254e+25
2558,6309.57344480193,0.09475205302806543,3.4081358608584505e+25
2559,6309.57344480193,0.0969665789314552,3.1792202994960234e+25
2560,6309.57344480193,0.09923286228832551,2.958249352975745e+25
2561,6309.57344480193,0.10155211276345681,2.7620086251952946e+25
2562,6309.57344480193,0.1039255682936713,2.5572962511463766e+25
2563,6309.57344480193,0.10635449574860112,2.361508257581682e+25
2564,6309.57344480193,0.10884019160690066,2.1876174446784163e+25
2565,6309.57344480193,0.11138398264826195,2.0088602694298047e+25
2566,6309.57344480193,0.11398722666160525,1.839075420806019e+25
2567,6309.57344480193,0.11665131316981961,1.6780371562016232e+25
2568,6309.57344480193,0.11937766417144371,1.535891686094538e+25
2569,6309.57344480193,0.12216773489967918,1.3921246417028508e+25
2570,6309.57344480193,0.1250230145991456,1.2571507204948688e+25
2571,6309.57344480193,0.12794502732078733,1.130859210641644e+25
2572,6309.57344480193,0.1309353327353611,1.020041584515516e+25
2573,6309.57344480193,0.13399552696593384,9.101166947978573e+24
2574,6309.57344480193,0.1371272434398401,8.084336056956374e+24
2575,6309.57344480193,0.14033215376054847,7.197797890990902e+24
2576,6309.57344480193,0.14361196859990788,6.343354630083453e+24
2577,6309.57344480193,0.1469684386112446,5.584227012610857e+24
2578,6309.57344480193,0.15040335536380253,4.897509756231508e+24
2579,6309.57344480193,0.15391855229902054,4.2709636046702377e+24
2580,6309.57344480193,0.1575159057091623,3.7037962074039676e+24
2581,6309.57344480193,0.1611973357388157,3.1909823410471337e+24
2582,6309.57344480193,0.16496480740980207,2.731184394096391e+24
2583,6309.57344480193,0.16882033167003627,2.3414597911159966e+24
2584,6309.57344480193,0.17276596646690362,1.9930139671848934e+24
2585,6309.57344480193,0.17680381784572088,1.6836740857176968e+24
2586,6309.57344480193,0.18093604107387162,1.4106398806080845e+24
2587,6309.57344480193,0.1851648417912156,1.1778170244245656e+24
2588,6309.57344480193,0.18949247718738216,9.774036928757142e+23
2589,6309.57344480193,0.1939212572065831,8.063862425691717e+23
2590,6309.57344480193,0.19845354578058033,6.605960136254878e+23
2591,6309.57344480193,0.2030917620904737,5.3791539500894336e+23
2592,6309.57344480193,0.20783838185797573,4.352905773401428e+23
2593,6309.57344480193,0.21269593866686917,3.495047693418139e+23
2594,6309.57344480193,0.2176670253153459,2.7865104318378228e+23
2595,6309.57344480193,0.22275429519995585,2.2058153574887697e+23
2596,6309.57344480193,0.22796046373189796,1.7330851171740408e+23
2597,6309.57344480193,0.23328830978641582,1.3517195560698686e+23
2598,6309.57344480193,0.2387406771860647,1.0459578447357706e+23
2599,6309.57344480193,0.2443204762186489,8.021636592462814e+22
2600,6309.57344480193,0.2500306851906324,6.102299164741099e+22
2601,6309.57344480193,0.25587435201685893,4.604455115625531e+22
2602,6309.57344480193,0.26185459584742327,3.4485878423415282e+22
2603,6309.57344480193,0.26797460873256923,2.555875826933791e+22
2604,6309.57344480193,0.27423765732649497,1.8768169443492622e+22
2605,6309.57344480193,0.28064708463098387,1.3650418572122982e+22
2606,6309.57344480193,0.28720631177978284,9.83916919213348e+21
2607,6309.57344480193,0.29391883986468875,7.014611766936911e+21
2608,6309.57344480193,0.3007882518043099,4.963005004578829e+21
2609,6309.57344480193,0.307818214256508,3.466325460640676e+21
2610,6309.57344480193,0.3150124795755328,2.401949615805452e+21
2611,6309.57344480193,0.32237488781490303,1.645238340194275e+21
2612,6309.57344480193,0.3299093687770939,1.1128126199599437e+21
2613,6309.57344480193,0.337619944111134,7.466304669874342e+20
2614,6309.57344480193,0.34551072945922184,4.943770116648347e+20
2615,6309.57344480193,0.3535859366535179,3.2292371485388675e+20
2616,6309.57344480193,0.36184987596427465,2.0856402488335794e+20
2617,6309.57344480193,0.3703069584005141,1.3298820030722782e+20
2618,6309.57344480193,0.37896169806447205,8.368082312630054e+19
2619,6309.57344480193,0.38781871456107236,5.187580147780134e+19
2620,6309.57344480193,0.3968827354637166,3.165127399244476e+19
2621,6309.57344480193,0.40615859883769795,1.9071366333872132e+19
2622,6309.57344480193,0.4156512558225992,1.1306299667690615e+19
2623,6309.57344480193,0.4253657732750387,6.584931116324987e+18
2624,6309.57344480193,0.4353073364731892,3.783849789799909e+18
2625,6309.57344480193,0.4454812518844989,2.1270211654441224e+18
2626,6309.57344480193,0.4558929499981064,1.1749204027360397e+18
2627,6309.57344480193,0.4665479882234473,6.363305732505928e+17
2628,6309.57344480193,0.47745205385661316,3.36334905254045e+17
2629,6309.57344480193,0.48861096711603264,1.7396843402814954e+17
2630,6309.57344480193,0.5000306842491095,8.808098970465397e+16
2631,6309.57344480193,0.5117173007114605,4.317537712759797e+16
2632,6309.57344480193,0.5236770544204655,2.059780113378728e+16
2633,6309.57344480193,0.5359163290848514,9550077510558416.0
2634,6309.57344480193,0.5484416576121021,4241126086984929.5
2635,6309.57344480193,0.5612597255954972,1820686351265526.8
2636,6309.57344480193,0.5743773748826587,744487258271061.9
2637,6309.57344480193,0.5878016072274912,290471661971412.6
2638,6309.57344480193,0.6015395880274839,106696109132050.69
2639,6309.57344480193,0.6155986501483508,36302655779089.45
2640,6309.57344480193,0.6299862978380694,11429016136360.566
2641,6309.57344480193,0.644710210732387,3228882886967.726
2642,6309.57344480193,0.659778247953954,794825573410.7401
2643,6309.57344480193,0.6751984523072502,162189101217.89557
2644,6309.57344480193,0.6909790545715645,25662679125.07289
2645,6309.57344480193,0.7071284778942997,2855144052.093562
2646,6309.57344480193,0.7236553422869656,172887331.90383556
2647,6309.57344480193,0.7405684692262434,5438648.712477928
2648,6309.57344480193,0.7578768863625929,98391.4987480959
2649,6309.57344480193,0.7755898323389001,863.199485832631
2650,6309.57344480193,0.7937167617217552,2.983491036806701
2651,6309.57344480193,0.812267350047972,0.002925671357895079
2652,6309.57344480193,0.8312514989890631,5.254885974151265e-07
2653,6309.57344480193,0.8506793416364162,7.789513508345247e-12
2654,6309.57344480193,0.8705612479099865,2.781217705133246e-18
2655,6309.57344480193,0.8909078300934141,0.0
2656,6309.57344480193,0.9117299484984922,0.0
2657,6309.57344480193,0.933038717262037,0.0
2658,6309.57344480193,0.9548455102782295,0.0
2659,6309.57344480193,0.9771619672696181,0.0
2660,100000.0,0.001,0.014914090668283033
2661,100000.0,0.0010233717986325203,0.014914111248936941
2662,100000.0,0.0010472898382363584,0.014914131829619304
2663,100000.0,0.0010717668854455034,0.014914152410329994
2664,100000.0,0.001096816005273138,0.014914172991069114
2665,100000.0,0.001122450568085307,0.014914193571836619
2666,100000.0,0.0011486842567375536,0.01491421415263257
2667,100000.0,0.0011755310738783698,0.01491423473345689
2668,100000.0,0.0012030053494233243,0.014914255314309599
2669,100000.0,0.0012311217482038907,0.014914275895190711
2670,100000.0,0.0012497963520952677,0.014914289306645045
2671,100000.0,0.0012598952777950272,0.014914296476100285
2672,100000.0,0.0012650176087960002,0.014914300090623292
2673,100000.0,0.0012785704497612807,0.014914309583919273
2674,100000.0,0.0012893412965257157,0.014914317057038213
2675,100000.0,0.0012906377515512402,0.014914317952343279
2676,100000.0,0.0013013823454605916,0.014914325337912319
2677,100000.0,0.0013109492146983303,0.014914331862807297
2678,100000.0,0.0013194674507325773,0.014914337632555421
2679,100000.0,0.001319475521676706,0.014914337638004517
2680,100000.0,0.0013270519951986935,0.014914342738616216
2681,100000.0,0.0013338051908752646,0.01491434726049811
2682,100000.0,0.0013398181626562075,0.01491435126750709
2683,100000.0,0.0013451720471532684,0.01491435482019955
2684,100000.0,0.0013499390875206815,0.014914357971599021
2685,100000.0,0.0013503140378698735,0.01491435821899931
2686,100000.0,0.0013541836082751019,0.014914360768219658
2687,100000.0,0.0013579628832646447,0.014914363250933375
2688,100000.0,0.001361327908499051,0.014914365455706824
2689,100000.0,0.0013643240902692373,0.014914367414231603
2690,100000.0,0.0013669918578414412,0.014914369154464539
2691,100000.0,0.0013693672089934044,0.014914370701093343
2692,100000.0,0.0013714821957538411,0.01491437207593865
2693,100000.0,0.0013733653568995623,0.014914373298302948
2694,100000.0,0.0013750421030462013,0.014914374385273068
2695,100000.0,0.0013765350595287926,0.014914375351984586
2696,100000.0,0.001377864371698902,0.014914376211852026
2697,100000.0,0.0013790479767578614,0.0149143769767708
2698,100000.0,0.0013801018457941156,0.014914377657293813
2699,100000.0,0.001381040199290637,0.014914378262786956
2700,100000.0,0.0013818733056536322,0.014914378800022433
2701,100000.0,0.0013818756990103783,0.014914378801565306
2702,100000.0,0.0013826196188489843,0.014914379281013619
2703,100000.0,0.0013832819969601857,0.014914379707692138
2704,100000.0,0.00138387177120659,0.014914380087430125
2705,100000.0,0.0013843968997635867,0.014914380425408534
2706,100000.0,0.0013848644685037527,0.014914380726232966
2707,100000.0,0.0013852807866107522,0.014914380993998298
2708,100000.0,0.0013856514717129136,0.014914381232345866
2709,100000.0,0.0013859815256852342,0.014914381444514336
2710,100000.0,0.0013862754021426624,0.014914381633384294
2711,100000.0,0.0013865370665353785,0.014914381801518396
2712,100000.0,0.0013867700496569746,0.014914381951196414
2713,100000.0,0.0013869774952875603,0.014914382084446913
2714,100000.0,0.0013871622026146585,0.014914382203074969
2715,100000.0,0.0013873266640043128,0.014914382308686807
2716,100000.0,0.001387473098632066,0.014914382402711894
2717,100000.0,0.0013876034824276207,0.01491438248642251
2718,100000.0,0.0013877195747372339,0.014914382560950817
2719,100000.0,0.0013878229420636256,0.014914382627304795
2720,100000.0,0.0013879149792037342,0.0149143826863815
2721,100000.0,0.0013879969280695419,0.014914382738979487
2722,100000.0,0.0013880698944459334,0.014914382785809529
2723,100000.0,0.0013881348629117103,0.014914382827504407
2724,100000.0,0.0013881927101251003,0.014914382864627394
2725,100000.0,0.001388244216653029,0.01491438289768006
2726,100000.0,0.0013882900775037726,0.014914382927108746
2727,100000.0,0.0013883309115051226,0.01491438295331088
2728,100000.0,0.0013883672696545944,0.01491438297664031
2729,100000.0,0.0013883996425543667,0.014914382997412132
2730,100000.0,0.0013884284670312695,0.01491438301590666
2731,100000.0,0.0013884541320311472,0.014914383032373687
2732,100000.0,0.0013884769838671395,0.014914383047035526
2733,100000.0,0.0013884973308926879,0.01491438306009004
2734,100000.0,0.0013885154476623344,0.014914383071713461
2735,100000.0,0.0013885315786364481,0.01491438308206274
2736,100000.0,0.0013885459414798768,0.014914383091277517
2737,100000.0,0.0013885587299990263,0.014914383099482141
2738,100000.0,0.0013885701167570073,0.014914383106787405
2739,100000.0,0.0013885802554021308,0.014914383113291881
2740,100000.0,0.0013885892827411783,0.014914383119083354
2741,100000.0,0.001388597320585415,0.014914383124239997
2742,100000.0,0.0013886044773942635,0.014914383128831353
2743,100000.0,0.0013886108497388114,0.014914383132919443
2744,100000.0,0.0013886165236049008,0.014914383136559442
2745,100000.0,0.0013886215755533884,0.01491438313980047
2746,100000.0,0.0013886260737532255,0.014914383142686153
2747,100000.0,0.001388630078901304,0.014914383145255547
2748,100000.0,0.0013886336450414734,0.01491438314754331
2749,100000.0,0.0013886368202937881,0.014914383149580341
2750,100000.0,0.0013886396475038204,0.014914383151394102
2751,100000.0,0.0013886421648208,0.014914383153008944
2752,100000.0,0.0013886444062123852,0.014914383154446903
2753,100000.0,0.0013886464019230082,0.014914383155727207
2754,100000.0,0.0013886481788819823,0.01491438315686712
2755,100000.0,0.0013886497610668732,0.014914383157882105
2756,100000.0,0.0013886511698270449,0.014914383158785863
2757,100000.0,0.001388652424171738,0.014914383159590552
2758,100000.0,0.0013886535410265733,0.014914383160307017
2759,100000.0,0.001388654535461938,0.014914383160944967
2760,100000.0,0.001388655420896342,0.014914383161513022
2761,100000.0,0.0013886562092774786,0.014914383162018761
2762,100000.0,0.001388656911243445,0.014914383162469045
2763,100000.0,0.0013886575362662855,0.014914383162870056
2764,100000.0,0.0013886580927798065,0.014914383163227077
2765,100000.0,0.0013886585882933761,0.014914383163544927
2766,100000.0,0.0013886590294932546,0.014914383163827996
2767,100000.0,0.0013886594223328148,0.014914383164080008
2768,100000.0,0.0013886597721128747,0.014914383164304388
2769,100000.0,0.0013886600835532259,0.01491438316450413
2770,100000.0,0.0013886603608563176,0.014914383164682027
2771,100000.0,0.0013886606077639664,0.014914383164840476
2772,100000.0,0.0013886608276078441,0.014914383164981462
2773,100000.0,0.0013886610233544354,0.014914383165107062
2774,100000.0,0.0013886611976450653,0.014914383165218892
2775,100000.0,0.0013886613528315416,0.014914383165318401
2776,100000.0,0.0013886614910078871,0.014914383165407042
2777,100000.0,0.0013886616140385986,0.014914383165485995
2778,100000.0,0.0013886617235838027,0.01491438316555628
2779,100000.0,0.0013886618211216572,0.014914383165618859
2780,100000.0,0.0013886619079682993,0.014914383165674568
2781,100000.0,0.0013886619852956023,0.014914383165724158
2782,100000.0,0.0013886620541469896,0.014914383165768324
2783,100000.0,0.001388662115451514,0.014914383165807671
2784,100000.0,0.001388662170036394,0.014914383165842711
2785,100000.0,0.0013886622186381756,0.014914383165873867
2786,100000.0,0.0013886622619126722,0.014914383165901629
2787,100000.0,0.0013886623004438117,0.01491438316592633
2788,100000.0,0.0013886623347515183,0.014914383165948357
2789,100000.0,0.001388662365298726,0.014914383165967939
2790,100000.0,0.0013886623924976266,0.014914383165985395
2791,100000.0,0.0013886624167152313,0.014914383166000885
2792,100000.0,0.001388662438278322,0.014914383166014754
2793,100000.0,0.001388662457477863,0.014914383166027072
2794,100000.0,0.0013886624745729252,0.01491438316603804
2795,100000.0,0.0013886626134391863,0.014914383166127114
2796,100000.0,0.001388662752305448,0.014914383166216212
2797,100000.0,0.0013886627694005096,0.014914383166227164
2798,100000.0,0.0013886627886000506,0.014914383166239482
2799,100000.0,0.0013886628101631414,0.01491438316625334
2800,100000.0,0.001388662834380746,0.014914383166268835
2801,100000.0,0.0013886628615796465,0.01491438316628627
2802,100000.0,0.0013886628921268543,0.014914383166305932
2803,100000.0,0.001388662926434561,0.014914383166327887
2804,100000.0,0.0013886629649657008,0.01491438316635266
2805,100000.0,0.0013886630082401972,0.014914383166380428
2806,100000.0,0.0013886630568419789,0.014914383166411607
2807,100000.0,0.0013886631114268587,0.014914383166446613
2808,100000.0,0.0013886631727313828,0.014914383166485894
