m [eV],radius [R_solar],Q [erg/s/cm^3]
0.11220184543019636,0.0036463149712508153,3.1187107723592675e+22
0.11220184543019636,0.0037315330368722895,3.118017440324392e+22
0.11220184543019636,0.0038187427348035123,3.117324261311767e+22
0.11220184543019636,0.003907990611504186,3.1166312353091293e+22
0.11220184543019636,0.003999324301271812,3.115938362305939e+22
0.11220184543019636,0.0040927925516655575,3.115984223425644e+22
0.11220184543019636,0.004188445249524314,3.1160355267478557e+22
0.11220184543019636,0.004286333447592808,3.1160868308974844e+22
0.11220184543019636,0.004386509391770001,3.1161381358746225e+22
0.11220184543019636,0.004489026548994309,3.1161894416793672e+22
0.11220184543019636,0.004593939635780531,3.11586882076956e+22
0.11220184543019636,0.004701304647423704,3.1155042875665147e+22
0.11220184543019636,0.004811178887885514,3.1151397960194432e+22
0.11220184543019636,0.004923621000379109,3.1147753460990367e+22
0.11220184543019636,0.005038690998668819,3.114558900560246e+22
0.11220184543019636,0.005156450299101276,3.11463795138599e+22
0.11220184543019636,0.0052769617533852,3.1147170041723928e+22
0.11220184543019636,0.005400289682137259,3.1147960589196936e+22
0.11220184543019636,0.005526499909211933,3.114770261484358e+22
0.11220184543019636,0.005655659796833691,3.1143453892923546e+22
0.11220184543019636,0.00578783828155027,3.113920573553755e+22
0.11220184543019636,0.005923105911026183,3.1134958142306182e+22
0.11220184543019636,0.006061534881696159,3.1133084778753107e+22
0.11220184543019636,0.0062031990772985586,3.113421219086469e+22
0.11220184543019636,0.006348174108309377,3.113533964280777e+22
0.11220184543019636,0.006496537352297835,3.1136467134588658e+22
0.11220184543019636,0.0066483679952251355,3.1124883649462767e+22
0.11220184543019636,0.006803747073708439,3.111300450227342e+22
0.11220184543019636,0.006962757518272498,3.1101129849848897e+22
0.11220184543019636,0.007125484197612275,3.109438298024141e+22
0.11220184543019636,0.007292013963889871,3.108917560744616e+22
0.11220184543019636,0.007462435699090192,3.108396908406296e+22
0.11220184543019636,0.007636840362459948,3.1078784841480705e+22
0.11220184543019636,0.007815321039055361,3.1073607389885546e+22
0.11220184543019636,0.00799797298942449,3.106843077575425e+22
0.11220184543019636,0.008184893700450654,3.1062912019733424e+22
0.11220184543019636,0.008376182937384161,3.1057388777674923e+22
0.11220184543019636,0.008571942797090032,3.104842359384422e+22
0.11220184543019636,0.008772277762540194,3.103346820871981e+22
0.11220184543019636,0.008977294758579215,3.1018518310208642e+22
0.11220184543019636,0.00918710320899333,3.1011612932437984e+22
0.11220184543019636,0.009401815094913226,3.1005695676334276e+22
0.11220184543019636,0.009621545014581815,3.099965723574877e+22
0.11220184543019636,0.009846410244518685,3.0993521269515005e+22
0.11220184543019636,0.01007653080211427,3.0983797283506883e+22
0.11220184543019636,0.010312029509686647,3.0966793424221222e+22
0.11220184543019636,0.010553032060035605,3.0952118693659413e+22
0.11220184543019636,0.010799667083528693,3.0945774238214484e+22
0.11220184543019636,0.01105206621675511,3.0939343621563624e+22
0.11220184543019636,0.01131036417278419,3.0932579042406544e+22
0.11220184543019636,0.011574698813065816,3.0919385054768592e+22
0.11220184543019636,0.011845211221011277,3.088969381504852e+22
0.11220184543019636,0.01212204577729375,3.0870001536154007e+22
0.11220184543019636,0.01240535023690865,3.086311066850425e+22
0.11220184543019636,0.012695275808034936,3.084734087243829e+22
0.11220184543019636,0.012991977232739538,3.082722870439062e+22
0.11220184543019636,0.013295612869567838,3.08080946252397e+22
0.11220184543019636,0.013606344778064453,3.079298809967499e+22
0.11220184543019636,0.013924338805269335,3.0785640751770735e+22
0.11220184543019636,0.014249764674235346,3.0757111611224526e+22
0.11220184543019636,0.014582796074614617,3.072894112828676e+22
0.11220184543019636,0.014923610755361947,3.072162294242828e+22
0.11220184543019636,0.015272390619604862,3.0691280214035383e+22
0.11220184543019636,0.01562932182173078,3.0664936872814464e+22
0.11220184543019636,0.01599459486674326,3.0657290287821936e+22
0.11220184543019636,0.01636840471194033,3.061893984221716e+22
0.11220184543019636,0.016750950870969065,3.0590527627640447e+22
0.11220184543019636,0.017142437520312102,3.056107555126319e+22
0.11220184543019636,0.017543073608262797,3.0521962076342655e+22
0.11220184543019636,0.017953072966447266,3.0498684748120193e+22
0.11220184543019636,0.01837265442395284,3.0457711389501196e+22
0.11220184543019636,0.01880204192412373,3.041407194382927e+22
0.11220184543019636,0.019241464644086416,3.0380594495352025e+22
0.11220184543019636,0.019691157117068404,3.034701763135921e+22
0.11220184543019636,0.020151359357575747,3.0301241154540554e+22
0.11220184543019636,0.020622316989496042,3.0259971751875564e+22
0.11220184543019636,0.021104281377195337,3.022910703359311e+22
0.11220184543019636,0.021597509759678966,3.018063974407579e+22
0.11220184543019636,0.02210226538788774,3.0135713499753606e+22
0.11220184543019636,0.022618817665202975,3.009839331504136e+22
0.11220184543019636,0.023147442291235273,3.0032345266682727e+22
0.11220184543019636,0.023688421408973724,2.998117603777217e+22
0.11220184543019636,0.024242043755374195,2.9929771288851166e+22
0.11220184543019636,0.024808604815467004,2.987585842920422e+22
0.11220184543019636,0.025388406980066187,2.9805806482238667e+22
0.11220184543019636,0.025981759707164747,2.9726651362373894e+22
0.11220184543019636,0.02658897968710165,2.9687707912576336e+22
0.11220184543019636,0.02721039101158912,2.9605655321320515e+22
0.11220184543019636,0.02784632534669022,2.9535665967091054e+22
0.11220184543019636,0.028497122109839054,2.945672725045435e+22
0.11220184543019636,0.029163128650998158,2.9369435569778497e+22
0.11220184543019636,0.0298447004380497,2.9309672122580755e+22
0.11220184543019636,0.030542201246519494,2.9232376910026474e+22
0.11220184543019636,0.03125600335373497,2.9140744783939146e+22
0.11220184543019636,0.03198648773752091,2.904719497717666e+22
0.11220184543019636,0.03273404427953886,2.895181422958032e+22
0.11220184543019636,0.03349907197337878,2.885486575055102e+22
0.11220184543019636,0.034281979137514025,2.873627599923166e+22
0.11220184543019636,0.03508318363323331,2.8635564733118514e+22
0.11220184543019636,0.035903113087665896,2.8533184399469718e+22
0.11220184543019636,0.03674220512201924,2.8398374457938784e+22
0.11220184543019636,0.03760090758515062,2.827720962651981e+22
0.11220184543019636,0.03847967879259768,2.8153110474520443e+22
0.11220184543019636,0.03937898777119531,2.802303470475023e+22
0.11220184543019636,0.04029931450940953,2.7877913479867e+22
0.11220184543019636,0.04124115021352185,2.773514027783416e+22
0.11220184543019636,0.04220499756980092,2.7598713797892234e+22
0.11220184543019636,0.04319137101280156,2.7431615789437897e+22
0.11220184543019636,0.04420079699993392,2.7290175723198256e+22
0.11220184543019636,0.04523381429244985,2.711433291930681e+22
0.11220184543019636,0.04629097424299611,2.694520090375534e+22
0.11220184543019636,0.04737284108988794,2.6779984128507195e+22
0.11220184543019636,0.04847999225826024,2.659011704712094e+22
0.11220184543019636,0.049613018668256785,2.6391508402807444e+22
0.11220184543019636,0.050772525050422256,2.621810303222538e+22
0.11220184543019636,0.05195913026846533,2.60046994415536e+22
0.11220184543019636,0.05317346764956489,2.58063920693259e+22
0.11220184543019636,0.05441618532239598,2.5583220419766675e+22
0.11220184543019636,0.05568794656305575,2.536225906541137e+22
0.11220184543019636,0.05698943014907402,2.514062527258224e+22
0.11220184543019636,0.058321330721697415,2.4901796145444166e+22
0.11220184543019636,0.0596843591566404,2.465722693860014e+22
0.11220184543019636,0.06107924294350139,2.441006637343013e+22
0.11220184543019636,0.06250672657404571,2.4170289822721886e+22
0.11220184543019636,0.06396757193956369,2.3906878979455983e+22
0.11220184543019636,0.06546255873751498,2.361894781302226e+22
0.11220184543019636,0.0669924848876768,2.3346203662259187e+22
0.11220184543019636,0.06855816695801788,2.306527294942528e+22
0.11220184543019636,0.07016044060052556,2.2777889466157076e+22
0.11220184543019636,0.07180016099721856,2.2471977321531657e+22
0.11220184543019636,0.07347820331658365,2.2162365482339205e+22
0.11220184543019636,0.07519546318067945,2.18441124829193e+22
0.11220184543019636,0.07695285714315717,2.1521758402814608e+22
0.11220184543019636,0.07875132317845304,2.119876378051161e+22
0.11220184543019636,0.0805918211824138,2.086825654105898e+22
0.11220184543019636,0.08247533348462205,2.053612085540555e+22
0.11220184543019636,0.08440286537269544,2.0179397008693072e+22
0.11220184543019636,0.08637544562883921,1.983238863429935e+22
0.11220184543019636,0.08839412707893828,1.946440135397971e+22
0.11220184543019636,0.09045998715448239,1.9108237955914487e+22
0.11220184543019636,0.0925741284676241,1.8729864949153567e+22
0.11220184543019636,0.09473767939967605,1.8361633388393063e+22
0.11220184543019636,0.0969517947033626,1.797503788738425e+22
0.11220184543019636,0.09921765611914607,1.7582657714193867e+22
0.11220184543019636,0.10153647300595764,1.72030185339487e+22
0.11220184543019636,0.1039094829866688,1.680284698099758e+22
0.11220184543019636,0.10633795260864823,1.6399909753999906e+22
0.11220184543019636,0.10882317801975648,1.6007936331992684e+22
0.11220184543019636,0.11136648566013933,1.559916779410946e+22
0.11220184543019636,0.11396923297018949,1.518764953048994e+22
0.11220184543019636,0.1166328091150531,1.477245241174107e+22
0.11220184543019636,0.11935863572606964,1.4369968906743788e+22
0.11220184543019636,0.12214816765953963,1.395197650603073e+22
0.11220184543019636,0.1250028937732255,1.353227391723082e+22
0.11220184543019636,0.12792433772100018,1.3111472214205369e+22
0.11220184543019636,0.13091405876606726,1.270233759265628e+22
0.11220184543019636,0.1339736526131872,1.2280862325350307e+22
0.11220184543019636,0.1371047522603531,1.1859902223086537e+22
0.11220184543019636,0.14030902887037144,1.1449814462767066e+22
0.11220184543019636,0.14358819266281228,1.103256096463766e+22
0.11220184543019636,0.14694399382680523,1.0623508211860446e+22
0.11220184543019636,0.15037822345516852,1.0216847919380368e+22
0.11220184543019636,0.1538927145003695,9.811274213123737e+21
0.11220184543019636,0.1574893427528268,9.410072372359307e+21
0.11220184543019636,0.16117002784207715,9.009555323877467e+21
0.11220184543019636,0.16493673426133898,8.612767892097093e+21
0.11220184543019636,0.16879147241602255,8.229561511882084e+21
0.11220184543019636,0.17273629969674417,7.849345360329599e+21
0.11220184543019636,0.1767733215774179,7.473179258947627e+21
0.11220184543019636,0.18090469273901089,7.102010888702183e+21
0.11220184543019636,0.18513261821956178,6.739104906342152e+21
0.11220184543019636,0.18945935459107663,6.384946784784625e+21
0.11220184543019636,0.19388721116392943,6.03954931109891e+21
0.11220184543019636,0.19841855121941135,5.701701992646004e+21
0.11220184543019636,0.20305579327108564,5.373483903431082e+21
0.11220184543019636,0.20780141235562127,5.055361820391144e+21
0.11220184543019636,0.21265794135379548,4.746692609063425e+21
0.11220184543019636,0.21762797234236878,4.4474926107726614e+21
0.11220184543019636,0.22271415797755478,4.1594151866509275e+21
0.11220184543019636,0.22791921291082406,3.8823473374314307e+21
0.11220184543019636,0.2332459152377946,3.615637651395051e+21
0.11220184543019636,0.2386971079809867,3.3607715358285166e+21
0.11220184543019636,0.24427570060722983,3.1164917270439526e+21
0.11220184543019636,0.2499846705805335,2.883375402485424e+21
0.11220184543019636,0.25582706495124985,2.662334578933193e+21
0.11220184543019636,0.26180600198237697,2.453556041658061e+21
0.11220184543019636,0.2679246728138704,2.2548244736856545e+21
0.11220184543019636,0.274186343165851,2.0678236324539052e+21
0.11220184543019636,0.2805943550816193,1.8917209317731297e+21
0.11220184543019636,0.2871521287114048,1.7266747672855398e+21
0.11220184543019636,0.2938631641378041,1.5715560455186843e+21
0.11220184543019636,0.30073104324388117,1.4279883613741106e+21
0.11220184543019636,0.3077594316249267,1.2937031146126634e+21
0.11220184543019636,0.31495208054489715,1.169299514116062e+21
0.11220184543019636,0.32231282893857965,1.0551585537804147e+21
0.11220184543019636,0.32984560546054553,9.494394804632317e+20
0.11220184543019636,0.3375544305819939,8.526024563098637e+20
0.11220184543019636,0.3454434187365986,7.637389843633723e+20
0.11220184543019636,0.3535167805165065,6.824986554230157e+20
0.11220184543019636,0.3617788249196573,6.085634676607792e+20
0.11220184543019636,0.3702339616496276,5.4141840361249204e+20
0.11220184543019636,0.37888670346922226,4.806318392033787e+20
0.11220184543019636,0.38774166860907366,4.2570598806539534e+20
0.11220184543019636,0.3968035832325307,3.761808946795238e+20
0.11220184543019636,0.40607728395815557,3.3172474368556925e+20
0.11220184543019636,0.41556772044117435,2.9194773758340737e+20
0.11220184543019636,0.425279958015257,2.56285910682769e+20
0.11220184543019636,0.43521918039604046,2.2461212992819764e+20
0.11220184543019636,0.4453906924478339,1.9637886652068174e+20
0.11220184543019636,0.4557999230149874,1.7131166161499216e+20
0.11220184543019636,0.46645242781942825,1.4914819021236306e+20
0.11220184543019636,0.4773538924259201,1.2956737077625286e+20
0.11220184543019636,0.48851013527662035,1.1234775828555327e+20
0.11220184543019636,0.4999271107965595,9.71987752542494e+19
0.11220184543019636,0.5116109125716982,8.390800173345268e+19
0.11220184543019636,0.5235677766012589,7.230997117174997e+19
0.11220184543019636,0.5358040846260672,6.215101196987183e+19
0.11220184543019636,0.5483263675346814,5.329630017430683e+19
0.11220184543019636,0.5611413088491247,4.559976734448105e+19
0.11220184543019636,0.5742557482920839,3.891559539424716e+19
0.11220184543019636,0.5876766854374772,3.313628752106778e+19
0.11220184543019636,0.6014112834463382,2.8132193222908002e+19
0.11220184543019636,0.6154668728900126,2.381056034268005e+19
0.11220184543019636,0.6298509556627058,2.0089737937757934e+19
0.11220184543019636,0.6445712089854736,1.688925970573373e+19
0.11220184543019636,0.6596354895037839,1.4138813445433944e+19
0.11220184543019636,0.6750518374808496,1.177611584396519e+19
0.11220184543019636,0.6908284810889596,9.748814694886818e+18
0.11220184543019636,0.7069738408011039,8.012500331031082e+18
0.11220184543019636,0.7234965338852364,6.529255331562458e+18
0.11220184543019636,0.74040537900357,5.258089803759497e+18
0.11220184543019636,0.7577094009193659,4.1706744745206216e+18
0.11220184543019636,0.7754178353137223,3.248496400303243e+18
0.11220184543019636,0.7935401337149376,2.4749032245845094e+18
0.11220184543019636,0.8120859685430778,1.837108675572328e+18
0.11220184543019636,0.8310652382724405,1.319525583115566e+18
0.11220184543019636,0.8504880727146699,9.087732132127635e+17
0.11220184543019636,0.8703648384253451,5.925014129099828e+17
0.11220184543019636,0.890706144236924,3.579722453436986e+17
0.11220184543019636,0.8967718559820044,3.028790955505085e+17
0.11220184543019636,0.9076936310368046,2.1871453015444925e+17
0.11220184543019636,0.9115228469210025,1.933756996263711e+17
0.11220184543019636,0.9174182604341362,1.5843288896623942e+17
0.11220184543019636,0.926076964393973,1.150264051662648e+17
0.11220184543019636,0.9328260569828969,8.721841340702875e+16
0.11220184543019636,0.9337865799691092,8.366214695316274e+16
0.11220184543019636,0.9406511375971428,6.097173607660959e+16
0.11220184543019636,0.9467632648451684,4.4489036571697976e+16
0.11220184543019636,0.9522054362887433,3.249895457586471e+16
0.11220184543019636,0.9546271445916618,2.7919980816504164e+16
0.11220184543019636,0.9570510863904863,2.3773824267548996e+16
0.11220184543019636,0.9613656003950467,1.7402015548593534e+16
0.11220184543019636,0.965207196611177,1.2749850820447252e+16
0.11220184543019636,0.9686277119860692,9358212728515488.0
0.11220184543019636,0.971673301572176,6878972028227570.0
0.11220184543019636,0.9743850613248406,5071834428054988.0
0.11220184543019636,0.9767995826345127,3748056861683178.5
0.11220184543019636,0.9769377456486917,3680808690530962.5
0.11220184543019636,0.9789494460761887,2778583668529255.0
0.11220184543019636,0.9808636610385248,2066547894860264.0
0.11220184543019636,0.9825680571648089,1542904210239077.2
0.11220184543019636,0.9840856328877291,1155855796252647.0
0.11220184543019636,0.9854368657609331,869659738650256.8
0.11220184543019636,0.9866399887748636,657620461100949.9
0.11220184543019636,0.9877112363853637,500850717479946.4
0.11220184543019636,0.9886650635748654,384980154212821.3
0.11220184543019636,0.9895143409020821,299383766793709.7
0.11220184543019636,0.9902705281721276,235440699728531.7
0.11220184543019636,0.9909438290704955,188356414486354.1
0.11220184543019636,0.9915433288474702,153188542394165.75
0.11220184543019636,0.9920771169108215,126960459713774.45
0.11220184543019636,0.9925523959810063,107488611990044.3
0.11220184543019636,0.9929755792817667,93083627373296.12
0.11220184543019636,0.9933523770775817,82447343173662.08
0.11220184543019636,0.9936878737256676,74895615064357.16
0.11220184543019636,0.9939865962822402,69815272455318.74
0.11220184543019636,0.9942525755887829,66641819926723.016
0.11220184543019636,0.9944894006625928,65229696992612.68
0.11220184543019636,0.9947002671255295,65416725037429.45
0.11220184543019636,0.994888020324446,67058404306488.53
0.11220184543019636,0.9950551937251495,70179413886492.35
0.11220184543019636,0.9952040430979643,75094282500174.0
0.11220184543019636,0.9953365769561866,81626599551679.92
0.11220184543019636,0.9954545836581506,89872086670889.39
0.11220184543019636,0.9955596555386136,100763831680082.36
0.11220184543019636,0.9956532103950776,114841811841454.38
0.11220184543019636,0.9957365106189762,132114691630178.44
0.11220184543019636,0.9958106802298737,153132153993585.94
0.11220184543019636,0.9958767200425329,178549400951019.88
0.11220184543019636,0.995935521171503,209135436053317.88
0.11220184543019636,0.9959878770554604,245780879006211.84
0.11220184543019636,0.9960344941635496,293890762050521.3
0.11220184543019636,0.9960760015281922,354546719223755.56
0.11220184543019636,0.9961129592329959,429213278420921.2
0.11220184543019636,0.9961458659702973,521079338264484.0
